UniqueSite,Site_Lat,Site_Long,ReefCluster,Larger,Biomass_above20cm,Protection,DepthCategory,CleanHabitat,CensusMethod,Total_sampling_area,Regional_population_growth,Ocean_prod,Climate_stress,HDI,Larger_pop_size,Reef_fish_landings_per_km2,MPAage3,NTZarea,Geographic_Basin,Biomass...some.families,Local,Atoll,Gini_lastdata,EPI_2018,GDP,Control_corruption,Rule_of_law,Sedimentation,Annual_tourist_number,Locality,gravtot5001,gravtot5002,gravtot5003,Trait_diversity,Scraping_potential,MPAage
9482,-19.880383,165.835383,RC_568,New Caledonia,7481.327498,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,8.124728225,0.113,0.475749325,0.882,256000,0.857023831,0,0,Central Indo-Pacific,6768.838425,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.159935764,51,New Caledonia,420.9902912,0.625638456,0.001014449,3.37129707,465.1368452,0
9483,-19.877617,165.536033,RC_569,New Caledonia,4637.580919,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.117,0.462632643,0.882,256000,0.857023831,0,0,Central Indo-Pacific,3876.204491,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.161126162,51,New Caledonia,432.4835109,0.675051279,0.001163766,3.377608217,702.9890557,0
9484,-19.868383,165.5409,RC_569,New Caledonia,2286.989868,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.117,0.462632643,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2182.016329,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.161126162,51,New Caledonia,431.368006,0.669989634,0.001149039,4.411577117,280.0895781,0
9485,-19.857267,165.8475,RC_570,New Caledonia,1535.151034,Fished,4-10m,Slope,Distance sampling,500,8.124728225,0.112,0.478786762,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1663.769644,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.159799861,51,New Caledonia,417.4334173,0.611079641,0.000974253,2.2265188,401.1753418,0
9486,-19.8562,165.842517,RC_570,New Caledonia,5081.659253,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,8.124728225,0.112,0.478786762,0.882,256000,0.857023831,0,0,Central Indo-Pacific,4638.02145,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.159799861,51,New Caledonia,417.4334173,0.611079641,0.000974253,4.172228056,407.6012411,0
9487,-19.85315,165.8395,RC_570,New Caledonia,1702.2753,Fished,>10m,Lagoon_Back reef,Distance sampling,500,8.124728225,0.112,0.478786762,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1524.721128,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.159799861,51,New Caledonia,416.9749991,0.608262457,0.000965946,5.227324257,223.6272975,0
9488,-19.8193,165.588983,RC_572,New Caledonia,1328.726714,Fished,0-4m,Lagoon_Back reef,Distance sampling,500,0,0.112,0.469303352,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1410.942427,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.157487513,51,New Caledonia,422.2203294,0.629447238,0.001029459,2.01106828,466.5020024,0
9489,-19.81665,165.59805,RC_572,New Caledonia,3853.082301,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.112,0.469303352,0.882,256000,0.857023831,0,0,Central Indo-Pacific,3625.617401,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.157487513,51,New Caledonia,409.3563329,0.587826177,0.000921607,3.336082272,233.3473383,0
9490,-19.816467,165.603167,RC_572,New Caledonia,7001.309144,Fished,>10m,Slope,Distance sampling,500,0,0.112,0.469303352,0.882,256000,0.857023831,0,0,Central Indo-Pacific,6159.40839,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.157487513,51,New Caledonia,409.3563329,0.587826177,0.000921607,5.198980232,442.9661182,0
9491,-19.806683,165.56165,RC_573,New Caledonia,5400.721731,Fished,>10m,Lagoon_Back reef,Distance sampling,500,0,0.112,0.469274946,0.882,256000,0.857023831,0,0,Central Indo-Pacific,5430.413044,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.157329064,51,New Caledonia,422.4430663,0.630880884,0.001035295,4.113530705,471.9910619,0
9492,-19.805933,165.605933,RC_572,New Caledonia,1866.280704,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.112,0.469303352,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1756.789154,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.157487513,51,New Caledonia,420.2064783,0.620808366,0.001003658,3.638156195,221.5491651,0
9493,-19.797967,165.58375,RC_573,New Caledonia,5070.573242,Fished,0-4m,Lagoon_Back reef,Distance sampling,500,0,0.112,0.469274946,0.882,256000,0.857023831,0,0,Central Indo-Pacific,5244.219734,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.157329064,51,New Caledonia,420.3491145,0.621213547,0.001006339,2.037084773,647.3338163,0
9494,-19.793017,165.612933,RC_572,New Caledonia,7293.036032,Fished,4-10m,Slope,Distance sampling,500,0,0.112,0.469303352,0.882,256000,0.857023831,0,0,Central Indo-Pacific,5509.100743,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.157487513,51,New Caledonia,418.8543985,0.613514965,0.000983631,4.903750187,397.4280891,0
9495,-19.70975,165.58425,RC_574,New Caledonia,3740.231048,Fished,0-4m,Lagoon_Back reef,Distance sampling,500,0,0.111,0.481860658,0.882,256000,0.857023831,0,0,Central Indo-Pacific,3367.52041,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.156947222,51,New Caledonia,410.1995463,0.575220983,0.000880862,2.951883778,343.1185771,0
9496,-19.705717,165.590667,RC_574,New Caledonia,2913.181359,Fished,0-4m,Slope,Distance sampling,500,0,0.111,0.481860658,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2278.090096,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.156947222,51,New Caledonia,410.1995463,0.575220983,0.000880862,4.3907,288.897126,0
9497,-20.3981,166.16055,RC_575,New Caledonia,4254.510038,Restricted,4-10m,Slope,Distance sampling,500,8.193701429,0.127,0.433738456,0.882,256000,0.857023831,0,0,Central Indo-Pacific,4177.531115,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.168085922,51,New Caledonia,490.2643408,1.025379461,0.015458933,4.627243684,875.1077308,0
9498,-20.39615,166.137883,RC_575,New Caledonia,3125.692162,Restricted,4-10m,Lagoon_Back reef,Distance sampling,500,8.193701429,0.127,0.433738456,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2814.144624,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.168085922,51,New Caledonia,492.9170918,0.986929479,0.00327843,4.013952469,420.5566362,0
9499,-20.394433,166.157983,RC_575,New Caledonia,2798.269613,Restricted,4-10m,Lagoon_Back reef,Distance sampling,500,8.193701429,0.127,0.433738456,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2608.583846,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.168085922,51,New Caledonia,489.5283947,0.983336816,0.004967022,2.486156315,268.2684937,0
9500,-20.378717,166.189933,RC_576,New Caledonia,3015.557005,Restricted,4-10m,Slope,Distance sampling,500,8.226908006,0.124,0.440644523,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2887.586261,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.163445808,51,New Caledonia,484.1015543,0.949235829,0.00264874,4.764023984,243.0936196,0
9501,-20.3669,166.213383,RC_576,New Caledonia,871.9578695,Restricted,0-4m,Lagoon_Back reef,Distance sampling,500,8.226908006,0.124,0.440644523,0.882,256000,0.857023831,0,0,Central Indo-Pacific,899.3624851,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.163445808,51,New Caledonia,483.0364557,0.944212223,0.002468449,3.455976672,159.3678757,0
9502,-20.366083,166.118267,RC_577,New Caledonia,891.0691855,Restricted,4-10m,Slope,Distance sampling,500,8.236254982,0.126,0.438693963,0.882,256000,0.857023831,0,0,Central Indo-Pacific,901.5447152,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.171452141,51,New Caledonia,491.3637819,0.961430163,0.002327297,2.879608613,197.3661886,0
9503,-20.336283,166.222233,RC_578,New Caledonia,484.5085595,Restricted,0-4m,Lagoon_Back reef,Distance sampling,500,8.321775165,0.12,0.445414794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,406.3664493,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.159840288,51,New Caledonia,477.1852857,0.911530726,0.00224191,3.48380524,90.81147341,0
9504,-20.330267,166.230717,RC_578,New Caledonia,2077.112037,Restricted,4-10m,Lagoon_Back reef,Distance sampling,500,8.321775165,0.12,0.445414794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2176.739305,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.159840288,51,New Caledonia,476.6799747,0.912161276,0.002270563,3.381675538,534.8615739,0
9505,-20.3157,166.11435,RC_579,New Caledonia,1325.968699,Restricted,>10m,Slope,Distance sampling,500,8.124728411,0.124,0.446169794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1216.86024,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.16748316,51,New Caledonia,481.5487145,0.907703836,0.002031019,3.658978722,248.1256269,0
9506,-20.312083,166.198867,RC_578,New Caledonia,561.3972742,Restricted,0-4m,Lagoon_Back reef,Distance sampling,500,8.321775165,0.12,0.445414794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,617.6964754,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.159840288,51,New Caledonia,475.4339205,0.893911273,0.002095859,3.018879315,153.1578767,0
9507,-21.4197,159.536883,RC_580,New Caledonia,2088.426445,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.105,0.331745145,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1827.19542,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.101707833,51,New Caledonia,11.6031279,0.007585414,4.97E-06,3.24410287,205.7886483,0
9508,-21.4197,159.536883,RC_580,New Caledonia,53.69396138,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.105,0.331745145,0.882,256000,0.857023831,0,0,Central Indo-Pacific,220.9945028,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.101707833,51,New Caledonia,11.6031279,0.007585414,4.97E-06,2.540935113,354.6947775,0
9509,-21.4117,159.546767,RC_580,New Caledonia,1138.533771,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.105,0.331745145,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1082.477217,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.101707833,51,New Caledonia,11.64502118,0.007633908,5.01E-06,3.093533885,159.6156187,0
9510,-21.354533,159.3671,RC_581,New Caledonia,861.9495161,Fished,4-10m,Slope,Distance sampling,500,0,0.107,0.327887845,0.882,256000,0.857023831,0,0,Central Indo-Pacific,799.8321162,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.106650177,51,New Caledonia,9.76848674,0.006256901,4.01E-06,2.867967716,106.9854067,0
9511,-19.494617,158.7754,RC_583,New Caledonia,2707.414114,Fished,4-10m,Slope,Distance sampling,500,0,0.101,0.43765367,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1754.130783,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.130285918,51,New Caledonia,0.812908346,0.000551408,3.74E-07,3.529099237,24.25478308,0
9512,-19.444183,158.88555,RC_584,New Caledonia,4383.51169,Fished,4-10m,Slope,Distance sampling,500,0,0.101,0.441583094,0.882,256000,0.857023831,0,0,Central Indo-Pacific,3923.289589,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.130307142,51,New Caledonia,1.619906354,0.001062828,7.00E-07,2.012866637,32.57175995,0
9513,-19.41785,158.93335,RC_585,New Caledonia,777.8335244,Fished,4-10m,Slope,Distance sampling,500,0,0.101,0.444433381,0.882,256000,0.857023831,0,0,Central Indo-Pacific,727.493715,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.13013552,51,New Caledonia,1.899513499,0.001245145,8.19E-07,2.549593192,0,0
9514,-19.416167,158.917333,RC_585,New Caledonia,3608.757653,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.101,0.444433381,0.882,256000,0.857023831,0,0,Central Indo-Pacific,3324.541314,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.13013552,51,New Caledonia,1.775140916,0.001163969,7.66E-07,2.979177347,193.8642057,0
9515,-19.355817,158.939167,RC_586,New Caledonia,738.1650809,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.101,0.446495125,0.882,256000,0.857023831,0,0,Central Indo-Pacific,775.2444503,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.129271428,51,New Caledonia,1.88874423,0.001231021,8.05E-07,3.800461552,30.62440913,0
9516,-19.2789,158.9597,RC_587,New Caledonia,1468.348096,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.101,0.452015774,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1260.351517,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.125921146,51,New Caledonia,1.968261784,0.001274155,8.27E-07,2.990224746,587.1932792,0
9517,-19.2727,158.404583,RC_588,New Caledonia,1678.800169,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.097,0.448793915,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2466.433929,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.126750178,51,New Caledonia,0.047320409,3.03E-05,1.94E-08,4.25149819,745.1715751,0
9518,-19.271033,158.970417,RC_587,New Caledonia,6235.497383,Fished,4-10m,Slope,Distance sampling,500,0,0.101,0.452015774,0.882,256000,0.857023831,0,0,Central Indo-Pacific,3516.510398,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.125921146,51,New Caledonia,2.098028607,0.00135629,8.80E-07,3.589904303,177.1414542,0
9519,-19.270783,158.5915,RC_589,New Caledonia,2178.051435,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.099,0.450040113,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2283.247188,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.129348137,51,New Caledonia,0.643170015,0.000416296,2.69E-07,4.558815866,270.8771164,0
9520,-19.267433,158.464867,RC_590,New Caledonia,789.3376352,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.098,0.449161516,0.882,256000,0.857023831,0,0,Central Indo-Pacific,757.9976489,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.127265568,51,New Caledonia,0.584412063,0.000369552,2.34E-07,4.652663809,144.210539,0
9521,-19.23835,158.515283,RC_591,New Caledonia,3398.797628,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.098,0.452146369,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1685.010398,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.128050179,51,New Caledonia,0.632537322,0.000402644,2.56E-07,3.33615187,204.3308043,0
9522,-19.1675,158.380117,RC_592,New Caledonia,1291.182112,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.096,0.452346847,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1336.419497,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.125121776,51,New Caledonia,0.000641171,4.11E-07,2.64E-10,3.622537774,83.17493036,0
9523,-19.1635,158.536417,RC_594,New Caledonia,5128.052093,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.097,0.455005511,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1189.788896,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.126950608,51,New Caledonia,0.63045696,0.000399999,2.54E-07,2.04756188,198.1815663,0
9524,-19.132,158.356417,RC_595,New Caledonia,2183.162917,Fished,4-10m,Slope,Distance sampling,500,0,0.095,0.454541146,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2022.351497,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.12333095,51,New Caledonia,0,0,0,4.043920273,145.5491629,0
9525,-19.11135,158.469383,RC_596,New Caledonia,1434.02229,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.096,0.459015736,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1100.272971,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.125371959,51,New Caledonia,0.575815241,0.000358757,2.24E-07,3.395938822,53.79041652,0
9526,-19.109767,158.548,RC_597,New Caledonia,4278.403591,Fished,4-10m,Slope,Distance sampling,500,0,0.097,0.459374963,0.882,256000,0.857023831,0,0,Central Indo-Pacific,3600.810952,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.126478973,51,New Caledonia,0.628679657,0.000397747,2.52E-07,2.975529823,154.3925247,0
9527,-19.089083,158.664767,RC_598,New Caledonia,1159.764911,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,0,0.097,0.460566642,0.882,256000,0.857023831,0,0,Central Indo-Pacific,816.6943167,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.124532476,51,New Caledonia,0.679309329,0.000436486,2.81E-07,2.69929909,21.42026845,0
9528,-19.080317,158.656167,RC_598,New Caledonia,2843.705726,Fished,4-10m,Slope,Distance sampling,500,0,0.097,0.460566642,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2050.648238,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.124532476,51,New Caledonia,0.6774625,0.000434115,2.78E-07,4.853319793,91.15713199,0
9529,-19.058083,158.69765,RC_599,New Caledonia,1415.909192,Fished,4-10m,Slope,Distance sampling,500,0,0.097,0.461676255,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1375.900059,New Caledonia,1,32.3,83.95,37700,1.42,1.54,0.122830459,51,New Caledonia,0.681618342,0.000439459,2.83E-07,4.293451589,427.2090935,0
9530,-19.138717,163.686417,RC_600,New Caledonia,1172.91968,Fished,0-4m,Lagoon_Back reef,Distance sampling,500,20.12432232,0.138,0.384710672,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1239.241941,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.23745497,51,New Caledonia,351.2768495,0.43385138,0.000651817,3.208383931,198.4234234,0
9531,-19.122683,163.695,RC_600,New Caledonia,2642.964547,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,20.12432232,0.138,0.384710672,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2070.231888,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.23745497,51,New Caledonia,349.6136461,0.426962953,0.000630669,3.828882803,178.3087459,0
9532,-19.112467,163.70285,RC_600,New Caledonia,2400.829271,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,20.12432232,0.138,0.384710672,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2267.239295,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.23745497,51,New Caledonia,349.1209078,0.424176151,0.000620874,3.785720549,485.9465749,0
9533,-19.077133,163.678033,RC_601,New Caledonia,4893.286042,Fished,0-4m,Lagoon_Back reef,Distance sampling,500,20.12432232,0.139,0.390642765,0.882,256000,0.857023831,0,0,Central Indo-Pacific,3667.897826,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.233092502,51,New Caledonia,346.3858008,0.41227922,0.000586788,3.499944184,772.078456,0
9534,-19.0683,163.669017,RC_601,New Caledonia,1671.822875,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,20.12432232,0.139,0.390642765,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1093.68526,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.233092502,51,New Caledonia,345.8869454,0.410395614,0.000581509,3.744510521,128.3726882,0
9535,-19.0618,163.693933,RC_601,New Caledonia,615.352736,Fished,0-4m,Lagoon_Back reef,Distance sampling,500,20.12432232,0.139,0.390642765,0.882,256000,0.857023831,0,0,Central Indo-Pacific,647.1826143,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.233092502,51,New Caledonia,344.4286765,0.40492871,0.00056591,3.500850492,54.53138613,0
9536,-19.0546,163.6786,RC_601,New Caledonia,1222.26682,Fished,0-4m,Slope,Distance sampling,500,20.12432232,0.139,0.390642765,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1284.075486,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.233092502,51,New Caledonia,343.9529259,0.403125502,0.000560969,3.47956319,17.69061413,0
9537,-19.054317,163.67715,RC_601,New Caledonia,5855.371373,Fished,4-10m,Slope,Distance sampling,500,20.12432232,0.139,0.390642765,0.882,256000,0.857023831,0,0,Central Indo-Pacific,4315.109845,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.233092502,51,New Caledonia,343.9529259,0.403125502,0.000560969,4.221349767,322.2087213,0
9538,-19.050083,163.627183,RC_602,New Caledonia,494.131691,Fished,0-4m,Lagoon_Back reef,Distance sampling,500,20.12432232,0.139,0.388259987,0.882,256000,0.857023831,0,0,Central Indo-Pacific,293.3166972,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.231175271,51,New Caledonia,344.7201149,0.406482572,0.000571387,2.903224973,133.6153533,0
9539,-18.925767,163.558033,RC_603,New Caledonia,8006.65062,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,20.1243221,0.138,0.397258134,0.882,256000,0.857023831,0,0,Central Indo-Pacific,5624.365359,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.224332499,51,New Caledonia,329.1375886,0.358810311,0.000451707,4.051205703,383.6953984,0
9540,-18.899317,163.44055,RC_605,New Caledonia,1379.375195,Fished,0-4m,Slope,Distance sampling,500,20.12432145,0.137,0.3963929,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1353.200541,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.222400003,51,New Caledonia,320.7317392,0.33728691,0.000404969,3.443040318,41.35374544,0
9541,-18.888633,163.4258,RC_606,New Caledonia,15.13137162,Fished,0-4m,Lagoon_Back reef,Distance sampling,500,20.12432145,0.136,0.399880933,0.882,256000,0.857023831,0,0,Central Indo-Pacific,112.4972735,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.221072599,51,New Caledonia,318.6876543,0.332846385,0.000395929,2.207075633,0,0
9542,-18.87945,163.4396,RC_605,New Caledonia,4380.328859,Fished,4-10m,Lagoon_Back reef,Distance sampling,500,20.12432145,0.137,0.3963929,0.882,256000,0.857023831,0,0,Central Indo-Pacific,4165.595447,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.222400003,51,New Caledonia,319.2293299,0.333071165,0.000395598,4.35415466,185.5451643,0
9543,-18.874533,163.418133,RC_606,New Caledonia,2346.175643,Fished,4-10m,Slope,Distance sampling,500,20.12432145,0.136,0.399880933,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2122.929083,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.221072599,51,New Caledonia,317.2122958,0.32873547,0.000386895,3.142058989,282.0709997,0
